L -223.0753, -1276.2563, 53.4683,  -222.5412, -1277.9950, 53.7881,  0, 0, 0
L -223.9473, -1273.3120, 52.8937,  -223.0753, -1276.2563, 53.4683,  0, 0, 0
L -224.4580, -1271.5664, 52.5298,  -223.9473, -1273.3120, 52.8937,  0, 0, 0
L -225.0468, -1269.8259, 51.8068,  -224.4580, -1271.5664, 52.5298,  0, 0, 0
L -225.7567, -1268.1310, 51.3903,  -225.0468, -1269.8259, 51.8068,  0, 0, 0
L -228.9547, -1261.8815, 51.0228,  -225.7567, -1268.1310, 51.3903,  0, 0, 0
L -229.8101, -1260.2546, 51.4478,  -228.9547, -1261.8815, 51.0228,  0, 0, 0
L -238.4321, -1246.1746, 50.6690,  -229.8101, -1260.2546, 51.4478,  0, 0, 0
L -239.3897, -1244.6179, 50.6866,  -238.4321, -1246.1746, 50.6690,  0, 0, 0
L -240.3292, -1243.0323, 50.6519,  -239.3897, -1244.6179, 50.6866,  0, 0, 0
L -241.2046, -1241.4390, 50.5393,  -240.3292, -1243.0323, 50.6519,  0, 0, 0
L -242.1250, -1239.8481, 50.5016,  -241.2046, -1241.4390, 50.5393,  0, 0, 0
L -243.6511, -1237.5520, 50.4956,  -242.1250, -1239.8481, 50.5016,  0, 0, 0
L -244.8554, -1235.7932, 49.8469,  -243.6511, -1237.5520, 50.4956,  0, 0, 0
L -245.8644, -1234.2617, 49.2372,  -244.8554, -1235.7932, 49.8469,  0, 0, 0
L -246.7752, -1232.7867, 48.6181,  -245.8644, -1234.2617, 49.2372,  0, 0, 0
L -249.8040, -1229.2371, 48.0168,  -246.7752, -1232.7867, 48.6181,  0, 0, 0
L -251.0185, -1227.8582, 47.7735,  -249.8040, -1229.2371, 48.0168,  0, 0, 0
L -252.1353, -1226.3994, 47.3363,  -251.0185, -1227.8582, 47.7735,  0, 0, 0
L -253.1267, -1224.8748, 46.7452,  -252.1353, -1226.3994, 47.3363,  0, 0, 0
L -254.1091, -1223.3209, 46.1438,  -253.1267, -1224.8748, 46.7452,  0, 0, 0
L -255.0123, -1221.7224, 46.1703,  -254.1091, -1223.3209, 46.1438,  0, 0, 0
L -255.7216, -1220.0295, 45.8654,  -255.0123, -1221.7224, 46.1703,  0, 0, 0
L -256.2431, -1218.2878, 45.3039,  -255.7216, -1220.0295, 45.8654,  0, 0, 0
L -256.7025, -1216.5066, 44.6577,  -256.2431, -1218.2878, 45.3039,  0, 0, 0
L -257.0893, -1214.7102, 43.8898,  -256.7025, -1216.5066, 44.6577,  0, 0, 0
L -257.5584, -1208.2755, 42.9722,  -257.0893, -1214.7102, 43.8898,  0, 0, 0
L -257.1968, -1206.4727, 42.8766,  -257.5584, -1208.2755, 42.9722,  0, 0, 0
L -256.7259, -1204.3936, 42.7430,  -257.1968, -1206.4727, 42.8766,  0, 0, 0
L -256.3079, -1202.6022, 42.6301,  -256.7259, -1204.3936, 42.7430,  0, 0, 0
L -255.8404, -1200.5223, 42.4963,  -256.3079, -1202.6022, 42.6301,  0, 0, 0
L -255.4292, -1198.7303, 42.3785,  -255.8404, -1200.5223, 42.4963,  0, 0, 0
L -254.9770, -1190.5668, 41.8050,  -255.4292, -1198.7303, 42.3785,  0, 0, 0
L -255.3452, -1188.7678, 41.7062,  -254.9770, -1190.5668, 41.8050,  0, 0, 0
L -255.8754, -1187.0298, 41.6188,  -255.3452, -1188.7678, 41.7062,  0, 0, 0
L -256.5618, -1185.3240, 41.6862,  -255.8754, -1187.0298, 41.6188,  0, 0, 0
L -257.5514, -1183.8052, 41.6505,  -256.5618, -1185.3240, 41.6862,  0, 0, 0
L -258.6198, -1182.3074, 41.4369,  -257.5514, -1183.8052, 41.6505,  0, 0, 0
L -259.7205, -1180.8541, 41.4303,  -258.6198, -1182.3074, 41.4369,  0, 0, 0
L -260.5875, -1179.2335, 41.5090,  -259.7205, -1180.8541, 41.4303,  0, 0, 0
L -261.9840, -1177.2255, 41.7649,  -260.5875, -1179.2335, 41.5090,  0, 0, 0
L -263.0565, -1175.7668, 41.9594,  -261.9840, -1177.2255, 41.7649,  0, 0, 0
L -264.2015, -1174.3153, 42.2369,  -263.0565, -1175.7668, 41.9594,  0, 0, 0
L -266.0125, -1172.8314, 42.4661,  -264.2015, -1174.3153, 42.2369,  0, 0, 0
L -267.4356, -1171.7570, 42.1599,  -266.0125, -1172.8314, 42.4661,  0, 0, 0
L -268.8948, -1170.5444, 42.0567,  -267.4356, -1171.7570, 42.1599,  0, 0, 0
L -270.1989, -1169.1038, 42.1950,  -268.8948, -1170.5444, 42.0567,  0, 0, 0
L -271.2901, -1167.4464, 42.2361,  -270.1989, -1169.1038, 42.1950,  0, 0, 0
L -271.5574, -1165.5665, 41.9460,  -271.2901, -1167.4464, 42.2361,  0, 0, 0
L -270.7104, -1163.9519, 41.4065,  -271.5574, -1165.5665, 41.9460,  0, 0, 0
L -270.2242, -1162.0907, 41.0544,  -270.7104, -1163.9519, 41.4065,  0, 0, 0
L -269.3150, -1160.4940, 40.5740,  -270.2242, -1162.0907, 41.0544,  0, 0, 0
L -268.7121, -1158.8304, 40.1308,  -269.3150, -1160.4940, 40.5740,  0, 0, 0
L -269.2044, -1155.5243, 39.8242,  -268.7121, -1158.8304, 40.1308,  0, 0, 0
L -269.5448, -1153.5867, 39.6477,  -269.2044, -1155.5243, 39.8242,  0, 0, 0
L -270.0347, -1151.5188, 39.4728,  -269.5448, -1153.5867, 39.6477,  0, 0, 0
L -270.1165, -1149.9619, 39.2974,  -270.0347, -1151.5188, 39.4728,  0, 0, 0
L -271.6021, -1148.7863, 39.5546,  -270.1165, -1149.9619, 39.2974,  0, 0, 0
L -273.3259, -1148.0300, 39.9089,  -271.6021, -1148.7863, 39.5546,  0, 0, 0
L -275.0255, -1147.4458, 40.2325,  -273.3259, -1148.0300, 39.9089,  0, 0, 0
L -276.8949, -1147.2867, 40.6070,  -275.0255, -1147.4458, 40.2325,  0, 0, 0
L -278.1869, -1145.7654, 40.4739,  -276.8949, -1147.2867, 40.6070,  0, 0, 0
L -277.7039, -1139.9609, 39.2597,  -278.1869, -1145.7654, 40.4739,  0, 0, 0
L -277.5603, -1138.2461, 38.9278,  -277.7039, -1139.9609, 39.2597,  0, 0, 0
L -277.0780, -1132.4832, 37.9633,  -277.5603, -1138.2461, 38.9278,  0, 0, 0
L -276.9325, -1130.7444, 37.6725,  -277.0780, -1132.4832, 37.9633,  0, 0, 0
L -276.4471, -1124.9480, 36.6969,  -276.9325, -1130.7444, 37.6725,  0, 0, 0
L -276.3255, -1123.4946, 36.4531,  -276.4471, -1124.9480, 36.6969,  0, 0, 0
L -275.8378, -1117.6663, 35.4789,  -276.3255, -1123.4946, 36.4531,  0, 0, 0
L -275.6937, -1115.9469, 35.1875,  -275.8378, -1117.6663, 35.4789,  0, 0, 0
L -275.2131, -1105.3491, 33.8605,  -275.6937, -1115.9469, 35.1875,  0, 0, 0
L -275.4461, -1103.4519, 33.7075,  -275.2131, -1105.3491, 33.8605,  0, 0, 0
L -275.9408, -1099.3792, 33.3266,  -275.4461, -1103.4519, 33.7075,  0, 0, 0
L -276.1736, -1097.4644, 33.1491,  -275.9408, -1099.3792, 33.3266,  0, 0, 0
L -276.6313, -1093.6714, 32.7668,  -276.1736, -1097.4644, 33.1491,  0, 0, 0
L -276.8669, -1091.7566, 32.6153,  -276.6313, -1093.6714, 32.7668,  0, 0, 0
L -277.3344, -1087.9073, 32.2543,  -276.8669, -1091.7566, 32.6153,  0, 0, 0
L -277.5687, -1085.9774, 32.0722,  -277.3344, -1087.9073, 32.2543,  0, 0, 0
L -278.0398, -1082.1000, 31.7850,  -277.5687, -1085.9774, 32.0722,  0, 0, 0
L -278.2740, -1080.1703, 31.7268,  -278.0398, -1082.1000, 31.7850,  0, 0, 0
L -278.7452, -1076.2926, 31.6114,  -278.2740, -1080.1703, 31.7268,  0, 0, 0
L -278.9794, -1074.3629, 31.5532,  -278.7452, -1076.2926, 31.6114,  0, 0, 0
L -279.4503, -1070.4857, 31.4373,  -278.9794, -1074.3629, 31.5532,  0, 0, 0
L -279.6847, -1068.5560, 31.3796,  -279.4503, -1070.4857, 31.4373,  0, 0, 0
L -280.1189, -1064.9811, 31.2728,  -279.6847, -1068.5560, 31.3796,  0, 0, 0
L -280.3530, -1063.0553, 31.2157,  -280.1189, -1064.9811, 31.2728,  0, 0, 0
L -280.8489, -1058.9493, 31.0845,  -280.3530, -1063.0553, 31.2157,  0, 0, 0
L -281.0870, -1057.0125, 31.0350,  -280.8489, -1058.9493, 31.0845,  0, 0, 0
L -281.5529, -1053.1750, 30.8435,  -281.0870, -1057.0125, 31.0350,  0, 0, 0
L -281.7889, -1051.2335, 30.6845,  -281.5529, -1053.1750, 30.8435,  0, 0, 0
L -282.2550, -1047.3940, 30.3663,  -281.7889, -1051.2335, 30.6845,  0, 0, 0
L -282.4907, -1045.4551, 30.2074,  -282.2550, -1047.3940, 30.3663,  0, 0, 0
L -282.9670, -1041.5100, 29.8562,  -282.4907, -1045.4551, 30.2074,  0, 0, 0
L -283.0458, -1039.7697, 29.7255,  -282.9670, -1041.5100, 29.8562,  0, 0, 0
L -297.5887, -1010.7229, 27.7034,  -283.0458, -1039.7697, 29.7255,  0, 0, 0
L -298.4501, -1009.0082, 27.5771,  -297.5887, -1010.7229, 27.7034,  0, 0, 0
L -299.1524, -1007.4914, 27.4635,  -298.4501, -1009.0082, 27.5771,  0, 0, 0
L -345.6559, -973.2810, 23.2942,  -299.1524, -1007.4914, 27.4635,  0, 0, 0
L -353.4486, -967.5496, 22.2026,  -345.6559, -973.2810, 23.2942,  0, 0, 0
L -354.8260, -966.4866, 22.0204,  -353.4486, -967.5496, 22.2026,  0, 0, 0
L -408.3716, -969.2240, 18.4334,  -354.8260, -966.4866, 22.0204,  0, 0, 0
L -418.2498, -969.7283, 17.5442,  -408.3716, -969.2240, 18.4334,  0, 0, 0
L -420.0895, -969.7874, 17.4483,  -418.2498, -969.7283, 17.5442,  0, 0, 0
L -468.0479, -1012.1235, 22.7799,  -420.0895, -969.7874, 17.4483,  0, 0, 0
L -469.4426, -1013.3544, 22.8154,  -468.0479, -1012.1235, 22.7799,  0, 0, 0
L -470.7964, -1014.3719, 22.8615,  -469.4426, -1013.3544, 22.8154,  0, 0, 0
L -487.2688, -1045.5240, 27.2109,  -470.7964, -1014.3719, 22.8615,  0, 0, 0
L -496.5319, -1063.0422, 29.6527,  -487.2688, -1045.5240, 27.2109,  0, 0, 0
L -497.3118, -1064.5250, 29.7078,  -496.5319, -1063.0422, 29.6527,  0, 0, 0
L -509.8736, -1069.8262, 28.3495,  -497.3118, -1064.5250, 29.7078,  0, 0, 0
L -537.2941, -1081.4020, 26.4544,  -509.8736, -1069.8262, 28.3495,  0, 0, 0
L -538.9777, -1082.1147, 26.2855,  -537.2941, -1081.4020, 26.4544,  0, 0, 0
L -579.8412, -1071.0913, 15.6280,  -538.9777, -1082.1147, 26.2855,  0, 0, 0
L -581.7065, -1070.5894, 15.2170,  -579.8412, -1071.0913, 15.6280,  0, 0, 0
L -590.6401, -1056.7338, 13.9277,  -581.7065, -1070.5894, 15.2170,  0, 0, 0
L -606.7726, -1031.7103, 10.3654,  -590.6401, -1056.7338, 13.9277,  0, 0, 0
L -607.7461, -1030.2054, 10.1461,  -606.7726, -1031.7103, 10.3654,  0, 0, 0
L -627.9869, -975.5919, 12.4722,  -607.7461, -1030.2054, 10.1461,  0, 0, 0
L -628.6385, -973.8343, 12.6028,  -627.9869, -975.5919, 12.4722,  0, 0, 0
L -629.2490, -972.2322, 12.6838,  -628.6385, -973.8343, 12.6028,  0, 0, 0
L -651.8853, -954.9382, 13.6141,  -629.2490, -972.2322, 12.6838,  0, 0, 0
L -675.6919, -936.7573, 15.4475,  -651.8853, -954.9382, 13.6141,  0, 0, 0
L -677.2758, -935.5505, 15.4873,  -675.6919, -936.7573, 15.4475,  0, 0, 0
L -701.8478, -893.7881, 15.6919,  -677.2758, -935.5505, 15.4873,  0, 0, 0
L -702.7966, -892.1759, 15.7360,  -701.8478, -893.7881, 15.6919,  0, 0, 0
L -703.6437, -890.3934, 15.7108,  -702.7966, -892.1759, 15.7360,  0, 0, 0
L -703.9629, -888.6214, 15.5783,  -703.6437, -890.3934, 15.7108,  0, 0, 0
L -704.4230, -886.0669, 15.4299,  -703.9629, -888.6214, 15.5783,  0, 0, 0
L -704.7422, -884.2928, 15.5139,  -704.4230, -886.0669, 15.4299,  0, 0, 0
L -705.1966, -881.7563, 15.6443,  -704.7422, -884.2928, 15.5139,  0, 0, 0
L -705.5215, -879.9664, 15.7160,  -705.1966, -881.7563, 15.6443,  0, 0, 0
L -705.9785, -877.4283, 15.8350,  -705.5215, -879.9664, 15.7160,  0, 0, 0
L -706.2978, -875.6542, 15.9190,  -705.9785, -877.4283, 15.8350,  0, 0, 0
L -706.7548, -873.1162, 16.0379,  -706.2978, -875.6542, 15.9190,  0, 0, 0
L -707.0771, -871.3278, 16.1204,  -706.7548, -873.1162, 16.0379,  0, 0, 0
L -707.5338, -868.7897, 16.2409,  -707.0771, -871.3278, 16.1204,  0, 0, 0
L -707.8533, -867.0156, 16.3240,  -707.5338, -868.7897, 16.2409,  0, 0, 0
L -708.3134, -864.4612, 16.4430,  -707.8533, -867.0156, 16.3240,  0, 0, 0
L -708.5854, -862.9493, 16.5140,  -708.3134, -864.4612, 16.4430,  0, 0, 0
L -709.0455, -860.3948, 16.6547,  -708.5854, -862.9493, 16.5140,  0, 0, 0
L -709.3648, -858.6208, 16.7683,  -709.0455, -860.3948, 16.6547,  0, 0, 0
L -709.8218, -856.0828, 16.9291,  -709.3648, -858.6208, 16.7683,  0, 0, 0
L -710.1443, -854.2925, 17.0416,  -709.8218, -856.0828, 16.9291,  0, 0, 0
L -710.5515, -852.0161, 17.2036,  -710.1443, -854.2925, 17.0416,  0, 0, 0
L -710.8765, -850.2261, 17.2994,  -710.5515, -852.0161, 17.2036,  0, 0, 0
L -711.3333, -847.6880, 17.4614,  -710.8765, -850.2261, 17.2994,  0, 0, 0
L -711.6528, -845.9141, 17.5738,  -711.3333, -847.6880, 17.4614,  0, 0, 0
L -712.1129, -843.3596, 17.7348,  -711.6528, -845.9141, 17.5738,  0, 0, 0
L -712.4319, -841.5876, 17.8532,  -712.1129, -843.3596, 17.7348,  0, 0, 0
L -712.8889, -839.0494, 18.0650,  -712.4319, -841.5876, 17.8532,  0, 0, 0
L -713.1750, -837.0734, 18.2223,  -712.8889, -839.0494, 18.0650,  0, 0, 0
L -713.6587, -830.7928, 18.6919,  -713.1750, -837.0734, 18.2223,  0, 0, 0
L -713.7833, -829.1720, 18.8284,  -713.6587, -830.7928, 18.6919,  0, 0, 0
L -714.2668, -822.8915, 19.3021,  -713.7833, -829.1720, 18.8284,  0, 0, 0
L -714.4129, -820.9897, 19.5135,  -714.2668, -822.8915, 19.3021,  0, 0, 0
L -714.8948, -814.7286, 20.2467,  -714.4129, -820.9897, 19.5135,  0, 0, 0
L -715.0427, -812.8093, 20.4501,  -714.8948, -814.7286, 20.2467,  0, 0, 0
L -715.5247, -806.5461, 21.1305,  -715.0427, -812.8093, 20.4501,  0, 0, 0
L -715.6725, -804.6268, 21.3436,  -715.5247, -806.5461, 21.1305,  0, 0, 0
L -716.1542, -798.3658, 22.0682,  -715.6725, -804.6268, 21.3436,  0, 0, 0
L -716.3005, -796.4641, 22.2607,  -716.1542, -798.3658, 22.0682,  0, 0, 0
L -716.7842, -790.1835, 22.7456,  -716.3005, -796.4641, 22.2607,  0, 0, 0
L -716.9303, -788.2819, 22.8828,  -716.7842, -790.1835, 22.7456,  0, 0, 0
L -717.4124, -782.0189, 23.3300,  -716.9303, -788.2819, 22.8828,  0, 0, 0
L -717.5602, -780.0997, 23.3559,  -717.4124, -782.0189, 23.3300,  0, 0, 0
L -718.0522, -775.2723, 23.3507,  -717.5602, -780.0997, 23.3559,  0, 0, 0
L -718.2501, -773.4030, 23.3492,  -718.0522, -775.2723, 23.3507,  0, 0, 0
L -718.7332, -768.8401, 23.3503,  -718.2501, -773.4030, 23.3492,  0, 0, 0
L -718.9039, -767.2277, 23.3501,  -718.7332, -768.8401, 23.3503,  0, 0, 0
L -719.3578, -762.9409, 23.3865,  -718.9039, -767.2277, 23.3501,  0, 0, 0
L -719.5555, -761.0716, 23.4232,  -719.3578, -762.9409, 23.3865,  0, 0, 0
L -720.0386, -756.5087, 23.5160,  -719.5555, -761.0716, 23.4232,  0, 0, 0
L -720.2363, -754.6394, 23.5541,  -720.0386, -756.5087, 23.5160,  0, 0, 0
L -720.7178, -750.0657, 23.6514,  -720.2363, -754.6394, 23.5541,  0, 0, 0
L -720.9196, -748.1851, 23.6828,  -720.7178, -750.0657, 23.6514,  0, 0, 0
L -721.4019, -743.6315, 23.7754,  -720.9196, -748.1851, 23.6828,  0, 0, 0
L -721.5983, -741.7745, 23.8119,  -721.4019, -743.6315, 23.7754,  0, 0, 0
L -722.0782, -737.2426, 23.9040,  -721.5983, -741.7745, 23.8119,  0, 0, 0
L -722.2468, -735.6491, 23.9361,  -722.0782, -737.2426, 23.9040,  0, 0, 0
L -722.7435, -730.9574, 24.0525,  -722.2468, -735.6491, 23.9361,  0, 0, 0
L -722.9342, -729.1539, 24.1120,  -722.7435, -730.9574, 24.0525,  0, 0, 0
L -723.4102, -724.6596, 24.2553,  -722.9342, -729.1539, 24.1120,  0, 0, 0
L -723.6093, -722.7784, 24.3155,  -723.4102, -724.6596, 24.2553,  0, 0, 0
L -724.0833, -713.9335, 24.2594,  -723.6093, -722.7784, 24.3155,  0, 0, 0
L -724.0282, -712.1184, 24.1548,  -724.0833, -713.9335, 24.2594,  0, 0, 0
L -723.5292, -695.7311, 22.5960,  -724.0282, -712.1184, 24.1548,  0, 0, 0
L -723.4764, -693.8972, 22.4351,  -723.5292, -695.7311, 22.5960,  0, 0, 0
L -722.9800, -677.5118, 20.7343,  -723.4764, -693.8972, 22.4351,  0, 0, 0
L -722.9225, -675.6968, 20.5184,  -722.9800, -677.5118, 20.7343,  0, 0, 0
L -722.4306, -653.2406, 18.5705,  -722.9225, -675.6968, 20.5184,  0, 0, 0
L -722.5655, -651.2463, 18.4824,  -722.4306, -653.2406, 18.5705,  0, 0, 0
L -723.0608, -644.0980, 18.1764,  -722.5655, -651.2463, 18.4824,  0, 0, 0
L -723.1855, -642.2933, 18.0607,  -723.0608, -644.0980, 18.1764,  0, 0, 0
L -723.6851, -635.0439, 17.5921,  -723.1855, -642.2933, 18.0607,  0, 0, 0
L -723.8075, -633.2697, 17.7501,  -723.6851, -635.0439, 17.5921,  0, 0, 0
L -724.3060, -626.0491, 18.3132,  -723.8075, -633.2697, 17.7501,  0, 0, 0
L -724.1786, -627.9307, 17.1372,  -724.3060, -626.0491, 18.3132,  0, 0, 0
L -724.6722, -620.7288, 17.7595,  -724.1786, -627.9307, 17.1372,  0, 0, 0
L -724.8035, -618.8270, 16.5460,  -724.6722, -620.7288, 17.7595,  0, 0, 0
L -725.2885, -611.7946, 16.0912,  -724.8035, -618.8270, 16.5460,  0, 0, 0
L -725.4106, -610.0244, 15.9780,  -725.2885, -611.7946, 16.0912,  0, 0, 0
L -725.8929, -602.9915, 15.3873,  -725.4106, -610.0244, 15.9780,  0, 0, 0
L -726.0152, -601.2211, 15.2353,  -725.8929, -602.9915, 15.3873,  0, 0, 0
L -726.5002, -594.1886, 14.6539,  -726.0152, -601.2211, 15.2353,  0, 0, 0
L -726.6221, -592.4183, 14.5185,  -726.5002, -594.1886, 14.6539,  0, 0, 0
L -727.1146, -589.4411, 14.4188,  -726.6221, -592.4183, 14.5185,  0, 0, 0
L -727.4810, -587.6605, 14.3751,  -727.1146, -589.4411, 14.4188,  0, 0, 0
L -727.9791, -585.2123, 14.2997,  -727.4810, -587.6605, 14.3751,  0, 0, 0
L -728.3455, -583.4316, 14.2560,  -727.9791, -585.2123, 14.2997,  0, 0, 0
L -728.7993, -581.2114, 14.1934,  -728.3455, -583.4316, 14.2560,  0, 0, 0
L -729.1631, -579.4320, 14.1423,  -728.7993, -581.2114, 14.1934,  0, 0, 0
L -729.6171, -577.2099, 14.0803,  -729.1631, -579.4320, 14.1423,  0, 0, 0
L -729.9808, -575.4305, 14.0175,  -729.6171, -577.2099, 14.0803,  0, 0, 0
L -730.4791, -572.9821, 13.9150,  -729.9808, -575.4305, 14.0175,  0, 0, 0
L -730.8453, -571.2015, 13.8548,  -730.4791, -572.9821, 13.9150,  0, 0, 0
L -731.2553, -569.1964, 13.7773,  -730.8453, -571.2015, 13.8548,  0, 0, 0
L -731.6133, -567.4330, 13.7017,  -731.2553, -569.1964, 13.7773,  0, 0, 0
L -732.1077, -565.0259, 13.6171,  -731.6133, -567.4330, 13.7017,  0, 0, 0
L -732.4655, -563.2756, 13.5490,  -732.1077, -565.0259, 13.6171,  0, 0, 0
L -732.9548, -560.8818, 13.4577,  -732.4655, -563.2756, 13.5490,  0, 0, 0
L -733.3488, -558.9444, 13.3756,  -732.9548, -560.8818, 13.4577,  0, 0, 0
L -733.8235, -556.6329, 13.2950,  -733.3488, -558.9444, 13.3756,  0, 0, 0
L -734.2075, -554.7539, 13.2214,  -733.8235, -556.6329, 13.2950,  0, 0, 0
L -734.6797, -552.4440, 13.1333,  -734.2075, -554.7539, 13.2214,  0, 0, 0
L -735.0667, -550.5507, 13.0605,  -734.6797, -552.4440, 13.1333,  0, 0, 0
L -735.4913, -548.4736, 13.0295,  -735.0667, -550.5507, 13.0605,  0, 0, 0
L -735.8300, -546.8166, 13.0170,  -735.4913, -548.4736, 13.0295,  0, 0, 0
L -736.2955, -544.5392, 12.9999,  -735.8300, -546.8166, 13.0170,  0, 0, 0
L -736.6730, -542.6934, 12.9861,  -736.2955, -544.5392, 12.9999,  0, 0, 0
L -737.1335, -540.4407, 12.9692,  -736.6730, -542.6934, 12.9861,  0, 0, 0
L -737.4601, -538.8428, 12.9571,  -737.1335, -540.4407, 12.9692,  0, 0, 0
L -737.9448, -536.4611, 12.9376,  -737.4601, -538.8428, 12.9571,  0, 0, 0
L -738.3149, -534.6612, 12.9256,  -737.9448, -536.4611, 12.9376,  0, 0, 0
L -738.7647, -528.3361, 12.6449,  -738.3149, -534.6612, 12.9256,  0, 0, 0
L -738.5520, -526.7560, 12.4886,  -738.7647, -528.3361, 12.6449,  0, 0, 0
L -738.0593, -523.0994, 12.1253,  -738.5520, -526.7560, 12.4886,  0, 0, 0
L -737.8122, -521.2637, 11.9454,  -738.0593, -523.0994, 12.1253,  0, 0, 0
L -737.3198, -517.6287, 11.5590,  -737.8122, -521.2637, 11.9454,  0, 0, 0
L -737.0730, -515.7951, 11.3812,  -737.3198, -517.6287, 11.5590,  0, 0, 0
L -736.5869, -512.1658, 11.0518,  -737.0730, -515.7951, 11.3812,  0, 0, 0
L -736.3435, -510.3604, 10.8733,  -736.5869, -512.1658, 11.0518,  0, 0, 0
L -735.8575, -506.7513, 10.5214,  -736.3435, -510.3604, 10.8733,  0, 0, 0
L -735.6159, -504.9583, 10.3441,  -735.8575, -506.7513, 10.5214,  0, 0, 0
L -735.1263, -501.3219, 9.9890,  -735.6159, -504.9583, 10.3441,  0, 0, 0
L -734.8811, -499.5028, 9.8092,  -735.1263, -501.3219, 9.9890,  0, 0, 0
L -734.3887, -495.8477, 9.4501,  -734.8811, -499.5028, 9.8092,  0, 0, 0
L -734.1411, -494.0290, 9.2465,  -734.3887, -495.8477, 9.4501,  0, 0, 0
L -733.6511, -490.3706, 8.9449,  -734.1411, -494.0290, 9.2465,  0, 0, 0
L -733.4016, -488.5385, 8.7885,  -733.6511, -490.3706, 8.9449,  0, 0, 0
L -732.9366, -485.0646, 8.5520,  -733.4016, -488.5385, 8.7885,  0, 0, 0
L -732.7230, -483.4800, 8.4331,  -732.9366, -485.0646, 8.5520,  0, 0, 0
L -732.2917, -480.2768, 8.1967,  -732.7230, -483.4800, 8.4331,  0, 0, 0
L -732.0765, -478.6788, 8.0783,  -732.2917, -480.2768, 8.1967,  0, 0, 0
L -731.6138, -475.2431, 7.7691,  -732.0765, -478.6788, 8.0783,  0, 0, 0
L -731.3684, -473.3994, 7.5210,  -731.6138, -475.2431, 7.7691,  0, 0, 0
L -725.1198, -447.7915, 3.3026,  -731.3684, -473.3994, 7.5210,  0, 0, 0
L -717.8137, -417.8505, -1.8060,  -725.1198, -447.7915, 3.3026,  0, 0, 0
L -715.4928, -408.3391, -3.6216,  -717.8137, -417.8505, -1.8060,  0, 0, 0
L -715.0255, -406.4357, -4.0385,  -715.4928, -408.3391, -3.6216,  0, 0, 0
L -714.7333, -404.6201, -4.2598,  -715.0255, -406.4357, -4.0385,  0, 0, 0
L -715.2146, -395.7281, -5.0017,  -714.7333, -404.6201, -4.2598,  0, 0, 0
L -715.3081, -394.0008, -5.1383,  -715.2146, -395.7281, -5.0017,  0, 0, 0
L -715.7793, -385.2967, -6.1559,  -715.3081, -394.0008, -5.1383,  0, 0, 0
L -715.8687, -383.6492, -6.3755,  -715.7793, -385.2967, -6.1559,  0, 0, 0
L -716.3672, -374.4392, -7.6158,  -715.8687, -383.6492, -6.3755,  0, 0, 0
L -716.4708, -372.4771, -7.9150,  -716.3672, -374.4392, -7.6158,  0, 0, 0
L -716.9633, -363.4335, -9.0937,  -716.4708, -372.4771, -7.9150,  0, 0, 0
L -717.0558, -361.7225, -9.3261,  -716.9633, -363.4335, -9.0937,  0, 0, 0
L -717.5406, -352.7162, -10.5740,  -717.0558, -361.7225, -9.3261,  0, 0, 0
L -717.6225, -351.2563, -10.7325,  -717.5406, -352.7162, -10.5740,  0, 0, 0
L -718.1099, -342.2003, -11.9437,  -717.6225, -351.2563, -10.7325,  0, 0, 0
L -718.0496, -340.4384, -12.1399,  -718.1099, -342.2003, -11.9437,  0, 0, 0
L -777.4348, -226.7915, -11.3165,  -718.0496, -340.4384, -12.1399,  0, 0, 0
L -782.0891, -217.8753, -11.3170,  -777.4348, -226.7915, -11.3165,  0, 0, 0
L -782.7494, -216.6014, -11.2838,  -782.0891, -217.8753, -11.3170,  0, 0, 0
L -813.1746, -184.8469, -9.1472,  -782.7494, -216.6014, -11.2838,  0, 0, 0
L -833.8431, -163.2798, -8.5210,  -813.1746, -184.8469, -9.1472,  0, 0, 0
L -834.9940, -162.0786, -8.4354,  -833.8431, -163.2798, -8.5210,  0, 0, 0
L -906.8857, -151.7656, 8.0632,  -834.9940, -162.0786, -8.4354,  0, 0, 0
L -916.6794, -150.3638, 8.7950,  -906.8857, -151.7656, 8.0632,  0, 0, 0
L -918.1200, -150.0907, 8.8331,  -916.6794, -150.3638, 8.7950,  0, 0, 0
L -919.5171, -149.4255, 8.7924,  -918.1200, -150.0907, 8.8331,  0, 0, 0
L -921.3795, -149.1544, 8.9308,  -919.5171, -149.4255, 8.7924,  0, 0, 0
L -923.1198, -148.6231, 8.9855,  -921.3795, -149.1544, 8.9308,  0, 0, 0
L -924.7661, -147.7991, 9.0145,  -923.1198, -148.6231, 8.9855,  0, 0, 0
L -926.6391, -147.5639, 9.0861,  -924.7661, -147.7991, 9.0145,  0, 0, 0
L -928.3265, -146.8827, 9.0987,  -926.6391, -147.5639, 9.0861,  0, 0, 0
L -930.1627, -146.6220, 9.1278,  -928.3265, -146.8827, 9.0987,  0, 0, 0
L -931.9438, -146.1518, 9.2796,  -930.1627, -146.6220, 9.1278,  0, 0, 0
L -933.8316, -146.2887, 9.3035,  -931.9438, -146.1518, 9.2796,  0, 0, 0
L -936.8952, -146.1223, 9.4964,  -933.8316, -146.2887, 9.3035,  0, 0, 0
L -939.5762, -145.4558, 9.4749,  -936.8952, -146.1223, 9.4964,  0, 0, 0
L -941.3482, -145.0303, 9.7157,  -939.5762, -145.4558, 9.4749,  0, 0, 0
